criminal_id,first_name,last_name,full_name,nickname,gender,age,dob,blood_group,nationality,religion,marital_status,phone_number,email,aadhaar_number,passport_number,address,area_name,city,state,pincode,latitude,longitude,gang_name,gang_role,education_level,occupation,criminal_category,risk_level,fingerprint_id,dna_profile_id,eye_color,hair_color,height_cm,weight_kg,body_marks,face_image_path,mugshot_image,last_known_location,last_seen_date,arrest_count,conviction_count,prison_history,bail_status,most_common_crime,crime_style,preferred_weapon,active_status,wanted_status,created_at
CRM-IND-01443,Gaurav,Iyer,Gaurav Iyer,,Male,50,1975-12-22,B-,Indian,Jain,Widowed,+919979705802,gaurav.iyer273@yahoo.com,296361782108,E7557150,"301, Ganesh Lane, Camp, Pune - 411001",Camp,Pune,Maharashtra,411001,18.515321,73.882238,,,Secondary School,Painter,Organized Crime,Medium,FP-01443,DNA-01443,Hazel,Brown,174.7,84.5,,mock_images/faces/CRM-IND-01443_mugshot.jpg,mock_images/faces/CRM-IND-01443_mugshot.jpg,Camp,2025-12-20,4,4,"Nashik Road Central Jail (4yr for Sexual Offense, 2013-2017); Nashik Road Central Jail (2yr for Cybercrime, 2013-2015); Arthur Road Jail (4yr for Drug Offense, 2012-2016)",Released,Extortion,Opportunistic. Strikes during festivals and crowded events. Blends in.,Pistol,1,1,2026-08-08 22:55:42
CRM-IND-01444,Ekta,Yadav,Ekta Yadav,Hawk,Female,39,1986-01-15,A-,Indian,Jain,Married,+919530423982,ekta.yadav447@hotmail.com,593896596039,,"162, Phule Main Road, Talegaon, Pune - 410507",Talegaon,Pune,Maharashtra,410507,18.724839,73.680897,,,Primary School,Street Vendor,Violent,Critical,FP-01444,DNA-01444,Brown,Grey,152.0,85.3,Tattoo on right forearm,mock_images/faces/CRM-IND-01444_mugshot.jpg,mock_images/faces/CRM-IND-01444_mugshot.jpg,Talegaon,2024-06-06,3,3,"Pune District Jail (4yr for Extortion, 2019-2023); Yerawada Central Jail (3yr for Assault, 2014-2017); Nashik Road Central Jail (3yr for Theft, 2021-2024)",On Bail,Extortion,Operates during nighttime. Uses None. Targets isolated locations.,None,0,0,2026-08-08 22:55:42
CRM-IND-01445,Pravin,Shinde,Pravin Shinde,Ghost,Male,21,2004-04-21,AB+,Indian,Muslim,Married,+919284284530,pravin.shinde233@rediffmail.com,464013546494,,"79, Nehru Nagar, Bhosari, Pune - 411039",Bhosari,Pune,Maharashtra,411039,18.637548,73.8322,,,No Formal Education,Factory Worker,Organized Crime,High,FP-01445,DNA-01445,Black,Grey,191.2,60.7,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-01445_mugshot.jpg,mock_images/faces/CRM-IND-01445_mugshot.jpg,Bhosari,2024-02-26,11,5,"Pune District Jail (5yr for Sexual Offense, 2016-2021); Arthur Road Jail (5yr for Cybercrime, 2015-2020); Taloja Central Jail (3yr for Sexual Offense, 2021-2024)",On Bail,Extortion,Works with accomplices. Uses stolen vehicles. Specializes in Extortion.,None,1,1,2026-08-08 22:55:42
CRM-IND-01446,Ishaan,Jadhav,Ishaan Jadhav,Bada,Male,65,1960-05-04,O-,Indian,Jain,Divorced,+918823026905,ishaan.jadhav135@hotmail.com,794213709795,,"162, Shivaji Nagar, Sus, Pune - 411021",Sus,Pune,Maharashtra,411021,18.545558,73.761561,,,Post Graduate,Unemployed,Organized Crime,Medium,FP-01446,DNA-01446,Hazel,Grey,169.3,85.7,Birthmark on back,mock_images/faces/CRM-IND-01446_mugshot.jpg,mock_images/faces/CRM-IND-01446_mugshot.jpg,Sus,2025-08-09,7,4,"Kolhapur Jail (1yr for Kidnapping, 2012-2013); Taloja Central Jail (1yr for Drug Offense, 2022-2023); Kolhapur Jail (2yr for Theft, 2014-2016)",Not Applicable,Theft,Works with accomplices. Uses stolen vehicles. Specializes in Theft.,None,1,0,2026-08-08 22:55:42
CRM-IND-01447,Jagdish,Shinde,Jagdish Shinde,Don,Male,63,1962-03-14,O-,Indian,Jain,Divorced,+917550908040,jagdish.shinde385@yahoo.com,447647575555,,"404, Krishna Lane, Pisoli, Pune - 411060",Pisoli,Pune,Maharashtra,411060,18.438432,73.911573,,,Graduate,Tailor,Violent,High,FP-01447,DNA-01447,Hazel,Brown,184.1,65.9,,mock_images/faces/CRM-IND-01447_mugshot.jpg,mock_images/faces/CRM-IND-01447_mugshot.jpg,Pisoli,2025-01-26,7,0,No prior convictions,On Bail,Theft,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,1,2026-08-08 22:55:42
CRM-IND-01448,Ekta,Chavan,Ekta Chavan,Rocket,Female,62,1963-06-16,O+,Indian,Hindu,Married,+917866781263,ekta.chavan521@rediffmail.com,551189571193,,"475, Gandhi Nagar, Vadgaon Budruk, Pune - 411041",Vadgaon Budruk,Pune,Maharashtra,411041,18.477743,73.80571,,,Diploma,Waiter,White Collar,Critical,FP-01448,DNA-01448,Brown,Dark Brown,172.6,67.6,Tattoo on right forearm,mock_images/faces/CRM-IND-01448_mugshot.jpg,mock_images/faces/CRM-IND-01448_mugshot.jpg,Vadgaon Budruk,2025-07-06,14,9,"Nashik Road Central Jail (5yr for Murder, 2010-2015); Arthur Road Jail (5yr for Assault, 2021-2026); Arthur Road Jail (3yr for Sexual Offense, 2015-2018)",On Bail,Assault,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,1,2026-08-08 22:55:42
CRM-IND-01449,Atharva,Iyer,Atharva Iyer,,Male,23,2002-04-11,B-,Indian,Hindu,Married,+916276692283,atharva.iyer884@rediffmail.com,539576053913,,"288, Laxmi Main Road, Prabhat Road, Pune - 411004",Prabhat Road,Pune,Maharashtra,411004,18.519931,73.83392,,,No Formal Education,IT Professional,Violent,Critical,FP-01449,DNA-01449,Dark Brown,Bald,153.0,63.6,Burn mark on left hand,mock_images/faces/CRM-IND-01449_mugshot.jpg,mock_images/faces/CRM-IND-01449_mugshot.jpg,Prabhat Road,2024-03-12,3,0,No prior convictions,On Bail,Murder,Operates during nighttime. Uses Chain. Targets isolated locations.,Chain,0,1,2026-08-08 22:55:42
CRM-IND-01450,Amit,Shaikh,Amit Shaikh,Boxer,Male,42,1983-08-23,AB-,Indian,Hindu,Married,+916155614450,amit.shaikh320@hotmail.com,311795439783,,"222, Chhatrapati Nagar, Katraj, Pune - 411046",Katraj,Pune,Maharashtra,411046,18.45777,73.855409,,,No Formal Education,Student,White Collar,High,FP-01450,DNA-01450,Black,Dark Brown,163.4,77.4,Mole near right eye,mock_images/faces/CRM-IND-01450_mugshot.jpg,mock_images/faces/CRM-IND-01450_mugshot.jpg,Katraj,2025-05-28,14,13,"Arthur Road Jail (3yr for Drug Offense, 2015-2018); Pune District Jail (1yr for Sexual Offense, 2014-2015); Yerawada Central Jail (5yr for Robbery, 2012-2017)",Bail Denied,Fraud,Works with accomplices. Uses stolen vehicles. Specializes in Fraud.,Chain,1,0,2026-08-08 22:55:42
CRM-IND-01451,Pankaj,Deshpande,Pankaj Deshpande,Lucky,Male,44,1981-09-11,AB-,Indian,Christian,Married,+919472238952,pankaj.deshpande896@rediffmail.com,231119306674,,"149, Chhatrapati Complex, Bhosari, Pune - 411039",Bhosari,Pune,Maharashtra,411039,18.630838,73.834584,,,Secondary School,IT Professional,Violent,Critical,FP-01451,DNA-01451,Brown,Black,155.9,78.5,,mock_images/faces/CRM-IND-01451_face_1.jpg,mock_images/faces/CRM-IND-01451_mugshot.jpg,Bhosari,2024-07-01,9,0,No prior convictions,Bail Denied,Murder,Tech-savvy offender. Uses digital tools. Known for Murder operations.,None,0,0,2026-08-08 22:55:42
CRM-IND-01452,Savita,Gupta,Savita Gupta,Kala,Female,23,2002-01-07,AB-,Indian,Buddhist,Widowed,+917233228806,savita.gupta818@yahoo.com,207378719398,,"356, Ganesh Main Road, Kasba Peth, Pune - 411011",Kasba Peth,Pune,Maharashtra,411011,18.519163,73.858668,Scorpion Crew,Weapons Handler,Primary School,Delivery Agent,White Collar,Medium,FP-01452,DNA-01452,Hazel,Dark Brown,176.5,69.7,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-01452_mugshot.jpg,mock_images/faces/CRM-IND-01452_mugshot.jpg,Kasba Peth,2025-05-23,7,1,"Nashik Road Central Jail (3yr for Extortion, 2016-2019)",On Bail,Fraud,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,0,0,2026-08-08 22:55:42
CRM-IND-01453,Naresh,Syed,Naresh Syed,Gora,Male,62,1963-09-27,A+,Indian,Christian,Widowed,+916484682159,naresh.syed386@gmail.com,898745253099,,"373, Tilak Society, Talegaon, Pune - 410507",Talegaon,Pune,Maharashtra,410507,18.727944,73.678332,,,No Formal Education,Street Vendor,Violent,Medium,FP-01453,DNA-01453,Dark Brown,Black,151.7,68.7,Birthmark on back,mock_images/faces/CRM-IND-01453_mugshot.jpg,mock_images/faces/CRM-IND-01453_mugshot.jpg,Talegaon,2024-08-20,12,0,No prior convictions,On Bail,Extortion,Works with accomplices. Uses stolen vehicles. Specializes in Extortion.,Chain,1,0,2026-08-08 22:55:42
CRM-IND-01454,Umesh,Nair,Umesh Nair,Chhota,Male,65,1960-05-03,A+,Indian,Hindu,Widowed,+916108242757,umesh.nair482@yahoo.com,934781089117,K9844719,"60, Patel Colony, Nigdi, Pune - 411044",Nigdi,Pune,Maharashtra,411044,18.649413,73.771315,,,No Formal Education,Mechanic,White Collar,Low,FP-01454,DNA-01454,Black,Bald,185.1,82.0,Burn mark on left hand,mock_images/faces/CRM-IND-01454_mugshot.jpg,mock_images/faces/CRM-IND-01454_mugshot.jpg,Nigdi,2025-11-10,9,8,"Pune District Jail (1yr for Fraud, 2010-2011); Kolhapur Jail (1yr for Kidnapping, 2017-2018); Arthur Road Jail (2yr for Cybercrime, 2013-2015)",Not Applicable,Sexual Offense,Works with accomplices. Uses stolen vehicles. Specializes in Sexual Offense.,None,0,0,2026-08-08 22:55:42
CRM-IND-01455,Prashant,Joshi,Prashant Joshi,Don,Male,43,1982-12-07,AB+,Indian,Muslim,Married,+916168527938,prashant.joshi827@hotmail.com,312168337857,D7699108,"221, Ganesh Colony, Wanowrie, Pune - 411040",Wanowrie,Pune,Maharashtra,411040,18.493494,73.885969,,,Higher Secondary,Unemployed,White Collar,Medium,FP-01455,DNA-01455,Brown,Grey,161.3,65.1,Scar on right arm,mock_images/faces/CRM-IND-01455_mugshot.jpg,mock_images/faces/CRM-IND-01455_mugshot.jpg,Wanowrie,2025-06-07,6,1,"Taloja Central Jail (4yr for Murder, 2012-2016)",Released,Extortion,Works with accomplices. Uses stolen vehicles. Specializes in Extortion.,None,1,0,2026-08-08 22:55:42
CRM-IND-01456,Shweta,Nair,Shweta Nair,Shadow,Female,33,1992-08-04,O-,Indian,Christian,Married,+919626864098,shweta.nair248@gmail.com,779789215767,,"176, Shivaji Lane, Kothrud, Pune - 411038",Kothrud,Pune,Maharashtra,411038,18.503722,73.81036,Dhole Patti Gang,Member,Diploma,IT Professional,Non-violent,Medium,FP-01456,DNA-01456,Brown,Bald,167.6,68.2,Tattoo on neck,mock_images/faces/CRM-IND-01456_mugshot.jpg,mock_images/faces/CRM-IND-01456_mugshot.jpg,Kothrud,2025-09-23,1,0,No prior convictions,Not Applicable,Murder,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,1,1,2026-08-08 22:55:42
CRM-IND-01457,Omkar,Qureshi,Omkar Qureshi,,Male,54,1971-03-08,A+,Indian,Sikh,Married,+919914508907,omkar.qureshi461@hotmail.com,456150838626,,"312, Ganesh Apartments, Kondhwa, Pune - 411048",Kondhwa,Pune,Maharashtra,411048,18.462654,73.885256,,,Secondary School,Delivery Agent,Organized Crime,Low,FP-01457,DNA-01457,Black,Black,147.3,81.9,Mole near right eye,mock_images/faces/CRM-IND-01457_mugshot.jpg,mock_images/faces/CRM-IND-01457_mugshot.jpg,Kondhwa,2024-06-07,7,6,"Yerawada Central Jail (5yr for Cybercrime, 2011-2016); Arthur Road Jail (2yr for Assault, 2014-2016); Kolhapur Jail (1yr for Fraud, 2018-2019)",Not Applicable,Assault,Operates during nighttime. Uses Chain. Targets isolated locations.,Chain,1,0,2026-08-08 22:55:42
CRM-IND-01458,Akash,Kale,Akash Kale,,Male,45,1980-03-16,A-,Indian,Hindu,Single,+919424951584,akash.kale282@gmail.com,749527295810,,"312, Tilak Society, Koregaon Park, Pune - 411001",Koregaon Park,Pune,Maharashtra,411001,18.539447,73.89516,Shinde Group,Associate,Secondary School,Business,Habitual Offender,Medium,FP-01458,DNA-01458,Black,Dark Brown,153.3,67.4,Mole near right eye,mock_images/faces/CRM-IND-01458_mugshot.jpg,mock_images/faces/CRM-IND-01458_mugshot.jpg,Koregaon Park,2025-10-04,3,1,"Yerawada Central Jail (4yr for Cybercrime, 2016-2020)",On Bail,Fraud,Operates during nighttime. Uses Chain. Targets isolated locations.,Chain,0,0,2026-08-08 22:55:42
CRM-IND-01459,Manisha,Gupta,Manisha Gupta,Dada,Female,52,1973-06-23,A-,Indian,Buddhist,Divorced,+918378087290,manisha.gupta815@gmail.com,250819896205,H2512204,"84, Tilak Galli, Prabhat Road, Pune - 411004",Prabhat Road,Pune,Maharashtra,411004,18.518127,73.834175,Dhole Patti Gang,Member,Higher Secondary,Shop Owner,Organized Crime,Low,FP-01459,DNA-01459,Black,Brown,172.5,53.3,Bullet wound scar on leg,mock_images/faces/CRM-IND-01459_mugshot.jpg,mock_images/faces/CRM-IND-01459_mugshot.jpg,Prabhat Road,2024-02-05,8,0,No prior convictions,Bail Denied,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,Axe,1,1,2026-08-08 22:55:42
CRM-IND-01460,Shekhar,Salve,Shekhar Salve,Lucky,Male,57,1968-08-16,O+,Indian,Hindu,Married,+919914706645,shekhar.salve453@gmail.com,511557169984,M3043951,"467, Patel Nagar, Ambegaon, Pune - 411046",Ambegaon,Pune,Maharashtra,411046,18.441866,73.85373,Iron Fist,Driver,No Formal Education,Security Guard,White Collar,Low,FP-01460,DNA-01460,Black,Brown,163.1,81.4,Mole near right eye,mock_images/faces/CRM-IND-01460_mugshot.jpg,mock_images/faces/CRM-IND-01460_mugshot.jpg,Ambegaon,2025-10-13,6,1,"Yerawada Central Jail (5yr for Assault, 2018-2023)",Not Applicable,Assault,Opportunistic. Strikes during festivals and crowded events. Blends in.,Iron Rod,1,0,2026-08-08 22:55:42
CRM-IND-01461,Mohan,Shah,Mohan Shah,,Male,40,1985-02-04,A-,Indian,Muslim,Single,+917255573815,mohan.shah755@gmail.com,936740532715,,"458, Shivaji Society, Maan, Pune - 411057",Maan,Pune,Maharashtra,411057,18.564184,73.742611,,,ITI,Electrician,Non-violent,Medium,FP-01461,DNA-01461,Brown,Bald,151.6,76.3,Mole near right eye,mock_images/faces/CRM-IND-01461_mugshot.jpg,mock_images/faces/CRM-IND-01461_mugshot.jpg,Maan,2025-10-16,14,8,"Arthur Road Jail (2yr for Extortion, 2010-2012); Pune District Jail (2yr for Robbery, 2018-2020); Kolhapur Jail (4yr for Murder, 2012-2016)",On Bail,Fraud,Operates during nighttime. Uses Machete. Targets isolated locations.,Machete,0,0,2026-08-08 22:55:42
CRM-IND-01462,Mohan,Mishra,Mohan Mishra,Chhota,Male,53,1972-09-10,A+,Indian,Buddhist,Married,+916161482325,mohan.mishra555@rediffmail.com,535177266419,,"435, Patel Lane, Talegaon, Pune - 410507",Talegaon,Pune,Maharashtra,410507,18.723089,73.673481,,,Diploma,Shop Owner,Non-violent,Low,FP-01462,DNA-01462,Dark Brown,Bald,179.7,68.2,,mock_images/faces/CRM-IND-01462_mugshot.jpg,mock_images/faces/CRM-IND-01462_mugshot.jpg,Talegaon,2025-08-09,11,8,"Taloja Central Jail (3yr for Cybercrime, 2015-2018); Arthur Road Jail (3yr for Extortion, 2016-2019); Kolhapur Jail (1yr for Cybercrime, 2012-2013)",Not Applicable,Sexual Offense,Operates during nighttime. Uses Pistol. Targets isolated locations.,Pistol,1,1,2026-08-08 22:55:42
CRM-IND-01463,Kishore,More,Kishore More,Scorpion,Male,44,1981-08-06,AB+,Indian,Hindu,Married,+917325498409,kishore.more945@yahoo.com,232576327846,E6705127,"6, Krishna Main Road, Laxmi Road, Pune - 411002",Laxmi Road,Pune,Maharashtra,411002,18.508694,73.858228,,,No Formal Education,Cook,White Collar,Low,FP-01463,DNA-01463,Hazel,Brown,181.2,64.4,Scar on forehead,mock_images/faces/CRM-IND-01463_mugshot.jpg,mock_images/faces/CRM-IND-01463_mugshot.jpg,Laxmi Road,2024-05-13,11,10,"Pune District Jail (4yr for Cybercrime, 2012-2016); Taloja Central Jail (3yr for Extortion, 2018-2021); Nashik Road Central Jail (1yr for Kidnapping, 2013-2014)",Not Applicable,Extortion,Tech-savvy offender. Uses digital tools. Known for Extortion operations.,None,1,0,2026-08-08 22:55:42
CRM-IND-01464,Anjali,Salve,Anjali Salve,Sultan,Female,21,2004-01-22,B-,Indian,Sikh,Married,+919707375939,anjali.salve837@rediffmail.com,967787913319,,"210, Nehru Main Road, Wakad, Pune - 411057",Wakad,Pune,Maharashtra,411057,18.598434,73.758225,,,Graduate,Student,Organized Crime,Critical,FP-01464,DNA-01464,Black,Black,175.6,74.1,Knife scar on abdomen,mock_images/faces/CRM-IND-01464_mugshot.jpg,mock_images/faces/CRM-IND-01464_mugshot.jpg,Wakad,2025-05-09,4,4,"Pune District Jail (2yr for Assault, 2018-2020); Kolhapur Jail (5yr for Extortion, 2020-2025); Yerawada Central Jail (4yr for Kidnapping, 2021-2025)",Bail Denied,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Axe,1,1,2026-08-08 22:55:42
CRM-IND-01465,Karan,Ghosh,Karan Ghosh,,Male,32,1993-08-15,O+,Indian,Christian,Widowed,+918230369620,karan.ghosh514@outlook.com,386372109444,,"298, Sai Main Road, Chinchwad, Pune - 411019",Chinchwad,Pune,Maharashtra,411019,18.633023,73.803915,,,No Formal Education,Waiter,Non-violent,Low,FP-01465,DNA-01465,Brown,Grey,163.3,64.3,,mock_images/faces/CRM-IND-01465_face_1.jpg,mock_images/faces/CRM-IND-01465_mugshot.jpg,Chinchwad,2024-03-07,5,2,"Kolhapur Jail (3yr for Murder, 2017-2020); Taloja Central Jail (2yr for Robbery, 2015-2017)",Bail Denied,Robbery,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-01466,Vihaan,Khan,Vihaan Khan,,Male,30,1995-01-22,B+,Indian,Sikh,Widowed,+919160242151,vihaan.khan977@yahoo.com,987550943183,,"174, Phule Lane, Warje, Pune - 411058",Warje,Pune,Maharashtra,411058,18.492449,73.802809,,,Higher Secondary,Business,Organized Crime,Low,FP-01466,DNA-01466,Brown,Dark Brown,166.2,53.8,,mock_images/faces/CRM-IND-01466_face_1.jpg,mock_images/faces/CRM-IND-01466_mugshot.jpg,Warje,2024-12-19,9,9,"Nashik Road Central Jail (4yr for Cybercrime, 2018-2022); Yerawada Central Jail (4yr for Cybercrime, 2013-2017); Taloja Central Jail (5yr for Kidnapping, 2018-2023)",Bail Denied,Sexual Offense,Works with accomplices. Uses stolen vehicles. Specializes in Sexual Offense.,Machete,1,0,2026-08-08 22:55:42
CRM-IND-01467,Arnav,Singh,Arnav Singh,,Male,64,1961-08-03,A+,Indian,Jain,Widowed,+918177300654,arnav.singh867@yahoo.com,269029955513,P8516942,"229, Ganesh Chowk, Balewadi, Pune - 411045",Balewadi,Pune,Maharashtra,411045,18.566529,73.778003,,,Diploma,Mechanic,Habitual Offender,Medium,FP-01467,DNA-01467,Black,Grey,171.9,66.4,,mock_images/faces/CRM-IND-01467_mugshot.jpg,mock_images/faces/CRM-IND-01467_mugshot.jpg,Balewadi,2025-07-15,1,1,"Pune District Jail (1yr for Sexual Offense, 2021-2022)",Released,Theft,Tech-savvy offender. Uses digital tools. Known for Theft operations.,None,1,1,2026-08-08 22:55:42
CRM-IND-01468,Rohan,Pandey,Rohan Pandey,Shadow,Male,57,1968-03-16,A+,Indian,Buddhist,Widowed,+916405695962,rohan.pandey979@gmail.com,627469497818,,"463, Nehru Chowk, Undri, Pune - 411060",Undri,Pune,Maharashtra,411060,18.448063,73.898417,,,Higher Secondary,Truck Driver,Organized Crime,Medium,FP-01468,DNA-01468,Dark Brown,Bald,177.0,72.5,Tattoo on chest,mock_images/faces/CRM-IND-01468_mugshot.jpg,mock_images/faces/CRM-IND-01468_mugshot.jpg,Undri,2025-11-27,9,2,"Yerawada Central Jail (4yr for Extortion, 2014-2018); Yerawada Central Jail (3yr for Extortion, 2020-2023)",Not Applicable,Assault,Operates during nighttime. Uses None. Targets isolated locations.,None,1,0,2026-08-08 22:55:42
CRM-IND-01469,Raj,Iyer,Raj Iyer,Bhai,Male,20,2005-06-16,A+,Indian,Muslim,Widowed,+917987282974,raj.iyer675@yahoo.com,540449661035,,"255, Ganesh Chowk, Tathawade, Pune - 411033",Tathawade,Pune,Maharashtra,411033,18.606048,73.750534,,,ITI,Auto Driver,Organized Crime,Medium,FP-01469,DNA-01469,Dark Brown,Bald,167.4,89.2,Mole near right eye,mock_images/faces/CRM-IND-01469_mugshot.jpg,mock_images/faces/CRM-IND-01469_mugshot.jpg,Tathawade,2024-05-30,1,0,No prior convictions,Not Applicable,Fraud,Opportunistic. Strikes during festivals and crowded events. Blends in.,None,0,0,2026-08-08 22:55:42
CRM-IND-01470,Zaheer,Gaikwad,Zaheer Gaikwad,King,Male,30,1995-04-02,B+,Indian,Christian,Divorced,+917825634923,zaheer.gaikwad82@gmail.com,439113523786,,"26, Nehru Colony, Kasba Peth, Pune - 411011",Kasba Peth,Pune,Maharashtra,411011,18.521933,73.862061,,,Graduate,Daily Wage Worker,Non-violent,Medium,FP-01470,DNA-01470,Hazel,Black,158.7,72.9,Mole near right eye,mock_images/faces/CRM-IND-01470_mugshot.jpg,mock_images/faces/CRM-IND-01470_mugshot.jpg,Kasba Peth,2024-06-21,13,13,"Taloja Central Jail (5yr for Assault, 2021-2026); Pune District Jail (2yr for Cybercrime, 2013-2015); Pune District Jail (3yr for Murder, 2015-2018)",Bail Denied,Robbery,Operates during nighttime. Uses None. Targets isolated locations.,None,0,0,2026-08-08 22:55:42
CRM-IND-01471,Mayank,Sawant,Mayank Sawant,Ghost,Male,25,2000-06-15,A+,Indian,Sikh,Divorced,+917172540719,mayank.sawant706@hotmail.com,922629777695,L1923073,"146, Shivaji Galli, Prabhat Road, Pune - 411004",Prabhat Road,Pune,Maharashtra,411004,18.512873,73.839069,,,Diploma,Business,Violent,Low,FP-01471,DNA-01471,Black,Black,186.5,67.6,,mock_images/faces/CRM-IND-01471_mugshot.jpg,mock_images/faces/CRM-IND-01471_mugshot.jpg,Prabhat Road,2024-10-16,5,1,"Taloja Central Jail (3yr for Murder, 2015-2018)",On Bail,Sexual Offense,Operates during nighttime. Uses Sword. Targets isolated locations.,Sword,0,0,2026-08-08 22:55:42
CRM-IND-01472,Om,Shaikh,Om Shaikh,,Male,35,1990-07-11,B-,Indian,Sikh,Single,+917333855402,om.shaikh764@outlook.com,747687169490,,"115, Phule Galli, Koregaon Park, Pune - 411001",Koregaon Park,Pune,Maharashtra,411001,18.532895,73.895355,,,Higher Secondary,Scrap Dealer,Organized Crime,Medium,FP-01472,DNA-01472,Brown,Bald,152.4,63.0,Tattoo on neck,mock_images/faces/CRM-IND-01472_mugshot.jpg,mock_images/faces/CRM-IND-01472_mugshot.jpg,Koregaon Park,2024-11-01,6,0,No prior convictions,Bail Denied,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Pistol,0,1,2026-08-08 22:55:42
CRM-IND-01473,Sanjay,Mulani,Sanjay Mulani,Bhai,Male,63,1962-06-25,O-,Indian,Hindu,Married,+917101561548,sanjay.mulani897@outlook.com,587030184343,D7782183,"268, Sai Lane, Balewadi, Pune - 411045",Balewadi,Pune,Maharashtra,411045,18.573573,73.773087,Red Hand,Lieutenant,Secondary School,Auto Driver,Non-violent,Medium,FP-01473,DNA-01473,Brown,Black,156.9,60.0,Scar on left cheek,mock_images/faces/CRM-IND-01473_mugshot.jpg,mock_images/faces/CRM-IND-01473_mugshot.jpg,Balewadi,2025-03-11,9,8,"Yerawada Central Jail (1yr for Murder, 2021-2022); Nashik Road Central Jail (5yr for Sexual Offense, 2021-2026); Arthur Road Jail (4yr for Extortion, 2014-2018)",Released,Robbery,Opportunistic. Strikes during festivals and crowded events. Blends in.,None,1,1,2026-08-08 22:55:42
